	Fun2DMH6301	Fun2DMH6302	Fun2DMH6303	Fun2DMH6304	Fun2DMH6305	Fun2DMH6306	Fun2DMH6307	Fun2DMH6308	Fun2DMH6309	Fun2DMH6310	Fun2DMH6311	Fun2DMH6312	Fun2DMH63ZH01	Fun2DMH63ZH02	Fun2DMH63ZH03	Fun2DMH63ZH04	Fun2DMH63ZH05	Fun2DMH63ZH06	Fun2DMH63ZH07	Fun2DMH63ZH08	Fun2DMH63ZH09	Fun2DMH63ZH10	Fun2DMH63ZH11	Fun2DMH63ZH12	Fun2DMH63ZH13	Fun2DMH63ZH14	Fun2DMH63ZH15	Fun2DWYJ01	Fun2DWYJ02	Fun2DWYJ03	Fun2DWYJ04	Fun2DWYJ05	Fun2DWYJ06	Fun2DWYJ07	Fun2DWYJ08	Fun2DWYJ09	Fun2DWYJ10	Fun2DWYJ11	Fun2DWYJ12	Fun2DWYJ13	Fun2DWYJ14	Fun2DWYJ15	Fun2WMH6301	Fun2WMH6302	Fun2WMH6303	Fun2WMH6304	Fun2WMH6305	Fun2WMH6306	Fun2WMH6307	Fun2WMH6308	Fun2WMH6309	Fun2WMH6310	Fun2WMH6311	Fun2WMH6312	Fun2WMH63ZH01	Fun2WMH63ZH02	Fun2WMH63ZH03	Fun2WMH63ZH04	Fun2WMH63ZH05	Fun2WMH63ZH06	Fun2WMH63ZH07	Fun2WMH63ZH08	Fun2WMH63ZH09	Fun2WMH63ZH10	Fun2WMH63ZH11	Fun2WMH63ZH12	Fun2WMH63ZH13	Fun2WMH63ZH14	Fun2WMH63ZH15	Fun2WWYJ01	Fun2WWYJ02	Fun2WWYJ03	Fun2WWYJ04	Fun2WWYJ05	Fun2WWYJ06	Fun2WWYJ07	Fun2WWYJ08	Fun2WWYJ09	Fun2WWYJ10	Fun2WWYJ11	Fun2WWYJ12	Fun2WWYJ13	Fun2WWYJ14	Fun2WWYJ15	FunDMH6301	FunDMH6302	FunDMH6303	FunDMH6304	FunDMH6305	FunDMH6306	FunDMH6307	FunDMH6308	FunDMH6309	FunDMH6310	FunDMH6311	FunDMH6312	FunDMH6313	FunDMH6314	FunDMH6315	FunDMH63ZH01	FunDMH63ZH02	FunDMH63ZH03	FunDMH63ZH04	FunDMH63ZH05	FunDMH63ZH06	FunDMH63ZH07	FunDMH63ZH08	FunDMH63ZH09	FunDMH63ZH10	FunDMH63ZH11	FunDMH63ZH12	FunDMH63ZH13	FunDMH63ZH14	FunDMH63ZH15	FunDWYJ01	FunDWYJ02	FunDWYJ03	FunDWYJ04	FunDWYJ05	FunDWYJ06	FunDWYJ07	FunDWYJ08	FunDWYJ09	FunDWYJ10	FunDWYJ11	FunDWYJ12	FunDWYJ13	FunDWYJ14	FunDWYJ15	FunWMH6301	FunWMH6302	FunWMH6303	FunWMH6304	FunWMH6305	FunWMH6306	FunWMH6307	FunWMH6308	FunWMH6309	FunWMH6310	FunWMH6311	FunWMH6312	FunWMH6313	FunWMH6314	FunWMH6315	FunWMH63ZH01	FunWMH63ZH02	FunWMH63ZH03	FunWMH63ZH04	FunWMH63ZH05	FunWMH63ZH06	FunWMH63ZH07	FunWMH63ZH08	FunWMH63ZH09	FunWMH63ZH10	FunWMH63ZH11	FunWMH63ZH12	FunWMH63ZH13	FunWMH63ZH14	FunWMH63ZH15	FunWWYJ01	FunWWYJ02	FunWWYJ03	FunWWYJ04	FunWWYJ05	FunWWYJ06	FunWWYJ07	FunWWYJ08	FunWWYJ09	FunWWYJ10	FunWWYJ11	FunWWYJ12	FunWWYJ13	FunWWYJ14	FunWWYJ15
Fun2DMH6301	0.0	0.613309352518	0.605263157895	0.632978723404	0.627049180328	0.622673434856	0.63209076175	0.596745027125	0.620401337793	0.642066420664	0.622390891841	0.637711864407	0.678627145086	0.642857142857	0.621782178218	0.681069958848	0.645418326693	0.738461538462	0.631163708087	0.661224489796	0.651685393258	0.659176029963	0.647887323944	0.611788617886	0.69313304721	0.6330472103	0.650727650728	0.749027237354	0.74378585086	0.777335984095	0.7624750499	0.774058577406	0.777777777778	0.766260162602	0.718181818182	0.777996070727	0.758349705305	0.758878504673	0.733059548255	0.758196721311	0.730983302412	0.731557377049	0.67025862069	0.622983870968	0.635714285714	0.630165289256	0.611607142857	0.640535372849	0.628803245436	0.661512027491	0.641975308642	0.645914396887	0.643153526971	0.64837398374	0.660855784469	0.664783427495	0.640202702703	0.674137931034	0.680311890838	0.713193116635	0.717672413793	0.691382765531	0.685950413223	0.653916211293	0.646833013436	0.690721649485	0.683070866142	0.659851301115	0.664646464646	0.776978417266	0.75486381323	0.760586319218	0.757352941176	0.785582255083	0.780399274047	0.788	0.774	0.778210116732	0.769230769231	0.789579158317	0.77304964539	0.770609318996	0.75845410628	0.780487804878	0.802250803859	0.835689045936	0.828358208955	0.816901408451	0.801923076923	0.798598949212	0.798839458414	0.80035335689	0.805447470817	0.825795644891	0.782229965157	0.768566493955	0.789090909091	0.860824742268	0.865698729583	0.804195804196	0.855500821018	0.82320441989	0.797642436149	0.828099173554	0.763668430335	0.783505154639	0.821362799263	0.825174825175	0.833013435701	0.765017667845	0.820895522388	0.817504655493	0.821428571429	0.792490118577	0.897478991597	0.868231046931	0.888324873096	0.886824324324	0.92688172043	0.914285714286	0.911591355599	0.91	0.901060070671	0.890196078431	0.899830220713	0.89010989011	0.88275862069	0.882242990654	0.881685575365	0.789473684211	0.779310344828	0.819444444444	0.773356401384	0.786372007366	0.78253968254	0.776898734177	0.780869565217	0.818181818182	0.763313609467	0.774350649351	0.770186335404	0.778471138846	0.819165378671	0.809756097561	0.806267806268	0.780918727915	0.788643533123	0.829126213592	0.792207792208	0.827715355805	0.790268456376	0.842007434944	0.808544303797	0.800687285223	0.782456140351	0.807432432432	0.767641996558	0.800302571861	0.770569620253	0.866176470588	0.895867768595	0.891941391941	0.858885017422	0.9140625	0.885813148789	0.888073394495	0.880913539967	0.889235569423	0.873617693523	0.854070660522	0.882530120482	0.889845094664	0.878472222222	0.863957597173
Fun2DMH6302	0.613309352518	0.0	0.581081081081	0.640569395018	0.574193548387	0.632203389831	0.576530612245	0.596715328467	0.656814449918	0.644981412639	0.581854043393	0.661052631579	0.638573743922	0.634854771784	0.596741344196	0.627705627706	0.618069815195	0.74	0.603658536585	0.653526970954	0.620889748549	0.625968992248	0.640081799591	0.614754098361	0.705376344086	0.624454148472	0.642706131078	0.755381604697	0.747591522158	0.771717171717	0.766599597586	0.757510729614	0.767395626243	0.74739039666	0.730909090909	0.77245508982	0.744979919679	0.755681818182	0.744855967078	0.767489711934	0.734579439252	0.735537190083	0.676789587852	0.609053497942	0.613553113553	0.589247311828	0.595890410959	0.597609561753	0.603340292276	0.593806921676	0.642411642412	0.605263157895	0.623404255319	0.632016632017	0.621710526316	0.642166344294	0.6875	0.644128113879	0.683693516699	0.729007633588	0.699115044248	0.665289256198	0.686847599165	0.649446494465	0.662835249042	0.694386694387	0.662626262626	0.647727272727	0.651546391753	0.778584392015	0.791984732824	0.771986970684	0.758812615955	0.771266540643	0.793103448276	0.787449392713	0.778225806452	0.775147928994	0.757839721254	0.769072164948	0.763537906137	0.772151898734	0.749590834697	0.753597122302	0.780165289256	0.839857651246	0.828301886792	0.820921985816	0.801556420233	0.80035335689	0.796078431373	0.787003610108	0.800395256917	0.815699658703	0.77304964539	0.772173913043	0.786372007366	0.86701208981	0.861878453039	0.799645390071	0.853820598007	0.818691588785	0.797216699801	0.818181818182	0.745027124774	0.778745644599	0.814606741573	0.818827708703	0.830739299611	0.766488413547	0.820754716981	0.812854442344	0.817434210526	0.794411177645	0.901861252115	0.856088560886	0.892674616695	0.887372013652	0.928104575163	0.913265306122	0.908183632735	0.915322580645	0.897849462366	0.895256916996	0.904273504274	0.890649762282	0.887152777778	0.887005649718	0.878489326765	0.782971619366	0.770175438596	0.811912225705	0.755319148936	0.785847299814	0.756137479542	0.772435897436	0.762923351159	0.801075268817	0.736280487805	0.773770491803	0.757911392405	0.7584	0.822706065319	0.805601317957	0.7903930131	0.771582733813	0.7824	0.826771653543	0.769616026711	0.825426944972	0.785714285714	0.852886405959	0.786991869919	0.806563039724	0.764388489209	0.821247892074	0.758318739054	0.801829268293	0.743882544861	0.864784546805	0.885328836425	0.894639556377	0.859154929577	0.912871287129	0.882456140351	0.884543761639	0.879537953795	0.879173290938	0.874003189793	0.856037151703	0.881278538813	0.87676056338	0.8769771529	0.878306878307
Fun2DMH6303	0.605263157895	0.581081081081	0.0	0.631284916201	0.568848758465	0.613190730838	0.606896551724	0.587786259542	0.632582322357	0.643410852713	0.617234468938	0.620454545455	0.659504132231	0.620614035088	0.59872611465	0.646532438479	0.632696390658	0.757505773672	0.634854771784	0.643326039387	0.626506024096	0.645418326693	0.626349892009	0.632135306554	0.694760820046	0.640271493213	0.628635346756	0.738045738046	0.750503018109	0.757510729614	0.767932489451	0.755656108597	0.79633401222	0.736725663717	0.728136882129	0.776617954071	0.747899159664	0.751491053678	0.739696312364	0.760869565217	0.736842105263	0.740820734341	0.661290322581	0.637894736842	0.641791044776	0.625	0.611374407583	0.630831643002	0.652631578947	0.663669064748	0.646420824295	0.616352201258	0.614349775785	0.638528138528	0.65391014975	0.65130260521	0.692176870748	0.667272727273	0.683778234086	0.718309859155	0.709006928406	0.661605206074	0.675496688742	0.655831739962	0.685658153242	0.70626349892	0.670168067227	0.662109375	0.647186147186	0.782608695652	0.796812749004	0.777403035413	0.771593090211	0.775147928994	0.790874524715	0.787234042553	0.777542372881	0.781893004115	0.771992818671	0.770562770563	0.785185185185	0.775894538606	0.779069767442	0.772643253235	0.783876500858	0.837686567164	0.823061630219	0.822222222222	0.789690721649	0.778195488722	0.788819875776	0.770554493308	0.798336798337	0.814616755793	0.765363128492	0.78018018018	0.790786948177	0.862068965517	0.851851851852	0.806629834254	0.838312829525	0.810650887574	0.784810126582	0.817223198594	0.75	0.766972477064	0.813359528487	0.808988764045	0.832653061224	0.763059701493	0.815109343936	0.804391217565	0.806228373702	0.784355179704	0.902654867257	0.867816091954	0.893048128342	0.889483065954	0.925754060325	0.908765652952	0.907172995781	0.903017241379	0.904672897196	0.886554621849	0.895306859206	0.887230514096	0.879120879121	0.882703777336	0.874354561102	0.784722222222	0.784810126582	0.806873977087	0.771897810219	0.79497098646	0.777591973244	0.775747508306	0.777573529412	0.801498127341	0.771121351767	0.785472972973	0.766721044046	0.761194029851	0.816260162602	0.795847750865	0.802985074627	0.777570093458	0.790082644628	0.821205821206	0.789743589744	0.817635270541	0.796133567663	0.839920948617	0.796979865772	0.798548094374	0.776951672862	0.809946714032	0.772563176895	0.800316957211	0.773178807947	0.876146788991	0.900869565217	0.886497064579	0.862132352941	0.912133891213	0.882352941176	0.88671875	0.879310344828	0.884488448845	0.888341543514	0.864	0.88467614534	0.886654478976	0.878676470588	0.871747211896
Fun2DMH6304	0.632978723404	0.640569395018	0.631284916201	0.0	0.635802469136	0.566607460036	0.621087314662	0.655594405594	0.587219343696	0.624528301887	0.635673624288	0.629310344828	0.672985781991	0.659877800407	0.630218687873	0.684647302905	0.682974559687	0.722972972973	0.652941176471	0.686234817814	0.677179962894	0.67476635514	0.645621181263	0.653386454183	0.679824561404	0.668076109937	0.654088050314	0.733067729084	0.754789272031	0.756646216769	0.788537549407	0.773305084746	0.812260536398	0.780487804878	0.726277372263	0.791748526523	0.737373737374	0.74378585086	0.747433264887	0.752083333333	0.7202268431	0.735537190083	0.679653679654	0.623217922607	0.653024911032	0.663951120163	0.648351648352	0.676691729323	0.640243902439	0.695945945946	0.628151260504	0.643700787402	0.640756302521	0.678714859438	0.674050632911	0.677966101695	0.640545144804	0.712837837838	0.686274509804	0.683794466403	0.71615720524	0.697580645161	0.697722567288	0.644444444444	0.673003802281	0.672304439746	0.657200811359	0.694698354662	0.673427991886	0.783001808318	0.734	0.743333333333	0.77247706422	0.802946593002	0.790909090909	0.775051124744	0.780684104628	0.779960707269	0.777015437393	0.761410788382	0.794014084507	0.776576576577	0.749590834697	0.779929577465	0.794117647059	0.831541218638	0.817142857143	0.803956834532	0.796875	0.783154121864	0.784158415842	0.780399274047	0.802761341223	0.815699658703	0.775221238938	0.780656303972	0.788602941176	0.851138353765	0.842696629213	0.786738351254	0.818493150685	0.805293005671	0.787575150301	0.820168067227	0.760714285714	0.785095320624	0.801136363636	0.79746835443	0.828460038986	0.775221238938	0.818525519849	0.817325800377	0.813531353135	0.787148594378	0.882960413081	0.858195211786	0.877374784111	0.879725085911	0.92576419214	0.909556313993	0.89939637827	0.888429752066	0.889891696751	0.879759519038	0.881326352531	0.865478119935	0.875438596491	0.854651162791	0.867330016584	0.791044776119	0.801709401709	0.82298136646	0.785467128028	0.790352504638	0.79173290938	0.789889415482	0.778169014085	0.803220035778	0.779086892489	0.785714285714	0.769592476489	0.777952755906	0.802215189873	0.79767827529	0.811158798283	0.786856127886	0.795886075949	0.808	0.783828382838	0.816443594646	0.789830508475	0.846441947566	0.796774193548	0.810671256454	0.786219081272	0.81324278438	0.7712305026	0.807283763278	0.773885350318	0.871491875923	0.885328836425	0.894639556377	0.865148861646	0.912871287129	0.888307155323	0.888682745826	0.872093023256	0.888012618297	0.857605177994	0.857805255023	0.874425727412	0.874779541446	0.873015873016	0.872340425532
Fun2DMH6305	0.627049180328	0.574193548387	0.568848758465	0.635802469136	0.0	0.626459143969	0.626865671642	0.596638655462	0.629063097514	0.643628509719	0.562790697674	0.592105263158	0.651459854015	0.614427860697	0.60663507109	0.589947089947	0.577114427861	0.730245231608	0.587951807229	0.616161616162	0.599542334096	0.618181818182	0.634382566586	0.607748184019	0.664	0.596816976127	0.605670103093	0.735224586288	0.752272727273	0.763414634146	0.757281553398	0.742105263158	0.770142180095	0.736708860759	0.727078891258	0.773269689737	0.743405275779	0.742081447964	0.721105527638	0.748743718593	0.736842105263	0.71608040201	0.628032345013	0.569651741294	0.624737945493	0.6125	0.535612535613	0.584507042254	0.634615384615	0.610766045549	0.588235294118	0.558823529412	0.592783505155	0.604010025063	0.645220588235	0.643340857788	0.679924242424	0.651020408163	0.664319248826	0.71298405467	0.650969529086	0.630653266332	0.646153846154	0.631236442516	0.664429530201	0.65903307888	0.648192771084	0.609977324263	0.607052896725	0.777777777778	0.793650793651	0.792975970425	0.770562770563	0.774553571429	0.794871794872	0.77037037037	0.75	0.77358490566	0.776	0.76	0.775681341719	0.778012684989	0.769944341373	0.764091858038	0.772639691715	0.820128479657	0.810068649886	0.810126582278	0.776722090261	0.778012684989	0.769784172662	0.769396551724	0.774818401937	0.7995951417	0.755789473684	0.752577319588	0.778993435449	0.846153846154	0.856194690265	0.792452830189	0.851851851852	0.806741573034	0.764705882353	0.795591182365	0.732905982906	0.75	0.801801801802	0.807610993658	0.817966903073	0.755789473684	0.800915331808	0.785714285714	0.80694980695	0.751861042184	0.910536779324	0.866812227074	0.897590361446	0.893574297189	0.922865013774	0.915322580645	0.912195121951	0.904761904762	0.894623655914	0.893719806763	0.897959183673	0.888682745826	0.88198757764	0.881278538813	0.882917466411	0.7734375	0.765432098765	0.803278688525	0.745302713987	0.775555555556	0.763602251407	0.770794824399	0.756813417191	0.794055201699	0.757679180887	0.77229601518	0.763110307414	0.759191176471	0.815884476534	0.78125	0.793388429752	0.75641025641	0.782287822878	0.804347826087	0.776923076923	0.806451612903	0.781312127237	0.842696629213	0.803339517625	0.79345603272	0.758474576271	0.799196787149	0.754098360656	0.785460992908	0.756505576208	0.876271186441	0.886679920477	0.885650224215	0.860416666667	0.912621359223	0.876310272537	0.883408071749	0.875486381323	0.881481481481	0.887867647059	0.866785079929	0.885764499121	0.88125	0.862579281184	0.866525423729
Fun2DMH6306	0.622673434856	0.632203389831	0.613190730838	0.566607460036	0.626459143969	0.0	0.605388272583	0.637583892617	0.620192307692	0.621428571429	0.644128113879	0.633802816901	0.651908396947	0.630859375	0.639405204461	0.667322834646	0.68623853211	0.767676767677	0.64312267658	0.689393939394	0.664310954064	0.666666666667	0.648854961832	0.653558052434	0.704819277108	0.662027833002	0.646245059289	0.75641025641	0.7625	0.785447761194	0.773831775701	0.775590551181	0.807553956835	0.775238095238	0.741935483871	0.794871794872	0.751401869159	0.75	0.753816793893	0.763005780347	0.743455497382	0.771106941839	0.683467741935	0.630476190476	0.659966499162	0.668571428571	0.665314401623	0.646739130435	0.648956356736	0.674796747967	0.64854368932	0.656880733945	0.65234375	0.662213740458	0.683109118087	0.69982547993	0.645732689211	0.707865168539	0.696526508227	0.710909090909	0.725252525253	0.707317073171	0.707692307692	0.672945205479	0.672043010753	0.68431372549	0.684701492537	0.690311418685	0.702048417132	0.79258010118	0.770909090909	0.756630265211	0.787052810903	0.796875	0.8	0.784090909091	0.793680297398	0.794918330309	0.768729641694	0.780952380952	0.796694214876	0.796666666667	0.76226993865	0.78347107438	0.805810397554	0.841666666667	0.824778761062	0.812080536913	0.795246800731	0.802653399668	0.796703296703	0.794266441821	0.813868613139	0.8208	0.793103448276	0.778140293638	0.8	0.867098865478	0.86230636833	0.803986710963	0.840189873418	0.813708260105	0.806629834254	0.824921135647	0.761344537815	0.78232405892	0.820244328098	0.818030050083	0.833333333333	0.785123966942	0.821869488536	0.818661971831	0.822256568779	0.792910447761	0.901587301587	0.870528109029	0.896496815287	0.893312101911	0.927855711423	0.914012738854	0.911439114391	0.909943714822	0.901502504174	0.891344383057	0.898550724638	0.881024096386	0.87868852459	0.881834215168	0.889908256881	0.79375	0.794165316045	0.820324005891	0.784665579119	0.789198606272	0.792481203008	0.787106446777	0.791803278689	0.82119205298	0.768361581921	0.783076923077	0.776957163959	0.78125	0.82005899705	0.809302325581	0.804377564979	0.79	0.805349182764	0.82752293578	0.798151001541	0.828318584071	0.800316957211	0.853913043478	0.802731411229	0.808441558442	0.791390728477	0.808988764045	0.787096774194	0.802023121387	0.775602409639	0.872905027933	0.903426791277	0.896729776248	0.881877022654	0.921675774135	0.888888888889	0.893103448276	0.884080370943	0.891851851852	0.882089552239	0.869942196532	0.885386819484	0.879934210526	0.88379705401	0.881383855025
Fun2DMH6307	0.63209076175	0.576530612245	0.606896551724	0.621087314662	0.626865671642	0.605388272583	0.0	0.601328903654	0.605633802817	0.638370118846	0.610526315789	0.662264150943	0.635276532138	0.651291512915	0.609489051095	0.678504672897	0.636197440585	0.75486381323	0.625678119349	0.684881602914	0.65641025641	0.663247863248	0.667870036101	0.648014440433	0.740671641791	0.688432835821	0.673469387755	0.7539543058	0.766211604096	0.78175313059	0.785840707965	0.776735459662	0.788461538462	0.776363636364	0.727722772277	0.80347826087	0.768959435626	0.752136752137	0.758181818182	0.775956284153	0.735244519393	0.75	0.691570881226	0.660107334526	0.632619439868	0.639925373134	0.624	0.632042253521	0.630996309963	0.612479474548	0.64552238806	0.627027027027	0.649155722326	0.675724637681	0.648367952522	0.688663282572	0.666156202144	0.685039370079	0.707826086957	0.714782608696	0.726396917148	0.685557586837	0.716636197441	0.656093489149	0.670689655172	0.704251386322	0.689839572193	0.668358714044	0.670932358318	0.785016286645	0.770034843206	0.765671641791	0.775577557756	0.792988313856	0.796084828711	0.8	0.798230088496	0.803448275862	0.769953051643	0.781818181818	0.791068580542	0.7968	0.763663220089	0.789889415482	0.796735905045	0.845541401274	0.833613445378	0.824840764331	0.789103690685	0.7968	0.796847635727	0.78664495114	0.813263525305	0.821812596006	0.772070626003	0.7828125	0.790082644628	0.85736677116	0.852159468439	0.790322580645	0.831546707504	0.821070234114	0.810526315789	0.81498470948	0.750814332248	0.779179810726	0.815436241611	0.813504823151	0.839931153184	0.772070626003	0.832775919732	0.823825503356	0.824925816024	0.801769911504	0.89263803681	0.867647058824	0.891104294479	0.889739663093	0.935969868173	0.917933130699	0.914185639229	0.901079136691	0.8992	0.893169877408	0.899845916795	0.874818049491	0.872037914692	0.874576271186	0.883308714919	0.795795795796	0.792511700468	0.817923186344	0.781446540881	0.795681063123	0.76775147929	0.776967930029	0.780604133545	0.81658692185	0.754143646409	0.780089153046	0.770773638968	0.774891774892	0.819345661451	0.798192771084	0.797872340426	0.794258373206	0.793053545586	0.834494773519	0.776435045317	0.831081081081	0.794793261868	0.859271523179	0.790251107829	0.80625	0.784	0.823170731707	0.776212832551	0.79523141655	0.751111111111	0.864314789688	0.892911010558	0.9	0.868131868132	0.920138888889	0.887147335423	0.894736842105	0.882615156018	0.880575539568	0.874277456647	0.849858356941	0.880886426593	0.88031496063	0.873417721519	0.876386687797
Fun2DMH6308	0.596745027125	0.596715328467	0.587786259542	0.655594405594	0.596638655462	0.637583892617	0.601328903654	0.0	0.637417218543	0.628037383178	0.583170254403	0.653361344538	0.650159744409	0.657894736842	0.633858267717	0.679752066116	0.635814889336	0.764578833693	0.607645875252	0.673427991886	0.647834274953	0.657894736842	0.651911468813	0.635270541082	0.722105263158	0.654661016949	0.654885654886	0.779047619048	0.771106941839	0.78373015873	0.776237623762	0.785862785863	0.798076923077	0.777777777778	0.744642857143	0.800773694391	0.767123287671	0.757973733583	0.757575757576	0.777327935223	0.76	0.763527054108	0.674568965517	0.624242424242	0.636851520572	0.637113402062	0.609865470852	0.623300970874	0.649298597194	0.624778761062	0.632016632017	0.623015873016	0.644490644491	0.632989690722	0.659777424483	0.660984848485	0.672727272727	0.67530224525	0.704414587332	0.743445692884	0.724731182796	0.6875	0.692783505155	0.662431941924	0.67358490566	0.692148760331	0.687007874016	0.651031894934	0.665991902834	0.802120141343	0.811918063315	0.777777777778	0.798573975045	0.791512915129	0.797127468582	0.80396039604	0.794871794872	0.800766283525	0.791245791246	0.798403193613	0.802083333333	0.8	0.773524720893	0.77972027972	0.78792822186	0.84126984127	0.825515947467	0.820422535211	0.801158301158	0.797891036907	0.798058252427	0.791071428571	0.809338521401	0.823232323232	0.783595113438	0.761324041812	0.790528233151	0.856401384083	0.863138686131	0.807692307692	0.855024711697	0.824723247232	0.794466403162	0.825581395349	0.745062836625	0.770034843206	0.822878228782	0.820422535211	0.845714285714	0.777192982456	0.828996282528	0.821229050279	0.822764227642	0.794059405941	0.913621262458	0.877917414722	0.904682274247	0.905	0.935760171306	0.923076923077	0.926070038911	0.916167664671	0.914185639229	0.902723735409	0.910623946037	0.90015600624	0.890034364261	0.894248608534	0.888529886914	0.772575250836	0.778546712803	0.817054263566	0.757469244288	0.790055248619	0.764135702746	0.780063291139	0.769366197183	0.81546572935	0.755223880597	0.779578606159	0.767550702028	0.766192733017	0.824074074074	0.809135399674	0.795389048991	0.777975133215	0.79748822606	0.83752417795	0.793495934959	0.829268292683	0.799666110184	0.860550458716	0.7984	0.806174957118	0.768683274021	0.824707846411	0.775300171527	0.803328290469	0.756019261637	0.88226744186	0.90099009901	0.901639344262	0.868284228769	0.92427184466	0.893103448276	0.899817850638	0.887804878049	0.887147335423	0.885579937304	0.869300911854	0.897168405365	0.891379310345	0.885813148789	0.887152777778
Fun2DMH6309	0.620401337793	0.656814449918	0.632582322357	0.587219343696	0.629063097514	0.620192307692	0.605633802817	0.637417218543	0.0	0.604278074866	0.619642857143	0.641732283465	0.669642857143	0.63862332696	0.639194139194	0.689523809524	0.68058076225	0.740365111562	0.657608695652	0.685981308411	0.677586206897	0.675347222222	0.666048237477	0.645640074212	0.690618762475	0.682080924855	0.645914396887	0.765652951699	0.773519163763	0.796363636364	0.785063752277	0.794285714286	0.81546572935	0.779850746269	0.740368509213	0.807486631016	0.75641025641	0.776247848537	0.765799256506	0.765595463138	0.748287671233	0.764378478664	0.672	0.622641509434	0.64381270903	0.662900188324	0.659318637275	0.66783831283	0.656133828996	0.688888888889	0.62984496124	0.63167587477	0.649325626204	0.683918669131	0.684365781711	0.680628272251	0.649762282092	0.696485623003	0.683636363636	0.707360861759	0.72365805169	0.713235294118	0.708884688091	0.644827586207	0.676056338028	0.683397683398	0.681399631676	0.687179487179	0.686456400742	0.790349417637	0.777580071174	0.772036474164	0.800995024876	0.810810810811	0.807628524046	0.797421731123	0.793418647166	0.785971223022	0.799687010955	0.787709497207	0.808064516129	0.798360655738	0.760606060606	0.802884615385	0.819672131148	0.846405228758	0.832179930796	0.827079934747	0.809946714032	0.813915857605	0.811387900356	0.8	0.81328545781	0.823899371069	0.796774193548	0.79746835443	0.809682804674	0.864	0.859083191851	0.793729372937	0.835680751174	0.81724137931	0.810469314079	0.831530139104	0.775777414075	0.799682034976	0.825641025641	0.817434210526	0.834519572954	0.785016286645	0.827288428325	0.824137931034	0.832326283988	0.8014571949	0.899843505477	0.876666666667	0.893081761006	0.891679748823	0.93359375	0.913793103448	0.911231884058	0.899628252788	0.901477832512	0.889492753623	0.896825396825	0.881305637982	0.879032258065	0.874345549738	0.874809160305	0.808219178082	0.809148264984	0.826589595376	0.796178343949	0.803389830508	0.799410029499	0.797653958944	0.793548387097	0.826298701299	0.778699861687	0.801195814649	0.791066282421	0.795355587808	0.824637681159	0.807044410413	0.812080536913	0.809369951535	0.81195335277	0.828828828829	0.803328290469	0.827526132404	0.812982998454	0.856655290102	0.814814814815	0.811802232855	0.804838709677	0.821596244131	0.79842519685	0.821879382889	0.798833819242	0.885558583106	0.898305084746	0.898648648649	0.875	0.91935483871	0.887278582931	0.896959459459	0.880916030534	0.893586005831	0.872403560831	0.868758915835	0.877667140825	0.883870967742	0.884057971014	0.874388254486
Fun2DMH6310	0.642066420664	0.644981412639	0.643410852713	0.624528301887	0.643628509719	0.621428571429	0.638370118846	0.628037383178	0.604278074866	0.0	0.653543307087	0.621559633028	0.671617161716	0.651515151515	0.670731707317	0.665924276169	0.687242798354	0.724220623501	0.669387755102	0.682403433476	0.693641618497	0.646586345382	0.65096359743	0.66735966736	0.684454756381	0.680709534368	0.654101995565	0.770961145194	0.757575757576	0.778251599147	0.772823779193	0.772009029345	0.798767967146	0.75	0.732313575526	0.791666666667	0.757894736842	0.765873015873	0.758099352052	0.76043956044	0.741176470588	0.753779697624	0.662790697674	0.624463519313	0.655493482309	0.644104803493	0.651162790698	0.683070866142	0.662447257384	0.695575221239	0.650655021834	0.648760330579	0.660831509847	0.665952890792	0.690048939641	0.687007874016	0.682210708117	0.70640569395	0.690721649485	0.709611451943	0.695754716981	0.694444444444	0.688741721854	0.659615384615	0.655172413793	0.673378076063	0.682773109244	0.676413255361	0.674518201285	0.791666666667	0.774590163934	0.773037542662	0.801512287335	0.808139534884	0.795411089866	0.773913043478	0.787685774947	0.786749482402	0.789285714286	0.796573875803	0.802946593002	0.811808118081	0.776845637584	0.799270072993	0.838016528926	0.861623616236	0.830339321357	0.837638376384	0.816700610998	0.824817518248	0.820773930754	0.809345794393	0.820618556701	0.839788732394	0.801094890511	0.801785714286	0.813688212928	0.862637362637	0.863547758285	0.828467153285	0.85288966725	0.838521400778	0.817427385892	0.82776801406	0.799635701275	0.791288566243	0.829745596869	0.822429906542	0.849593495935	0.801094890511	0.833992094862	0.830374753452	0.834752981261	0.812108559499	0.91519434629	0.88783269962	0.905693950178	0.906028368794	0.934731934732	0.913669064748	0.912951167728	0.915948275862	0.91181988743	0.894514767932	0.910071942446	0.897180762852	0.89010989011	0.885771543086	0.890410958904	0.815699658703	0.812834224599	0.84872611465	0.802513464991	0.822519083969	0.819218241042	0.822866344605	0.816876122083	0.836697247706	0.802413273002	0.811666666667	0.809523809524	0.802907915994	0.835483870968	0.82252559727	0.836257309942	0.813186813187	0.830917874396	0.828810020877	0.810169491525	0.832	0.821180555556	0.867446393762	0.830592105263	0.830659536542	0.79926335175	0.835087719298	0.811287477954	0.824726134585	0.812600969305	0.890410958904	0.913194444444	0.900390625	0.889492753623	0.913319238901	0.885185185185	0.894117647059	0.885813148789	0.901639344262	0.885382059801	0.871794871795	0.894154818325	0.887453874539	0.887661141805	0.889094269871
