FunDMH6301	FunDMH6302	FunDMH6303	FunDMH6304	FunDMH6305	FunDMH6306	FunDMH6307	FunDMH6308	FunDMH6309	FunDMH6310	FunDMH6311	FunDMH6312	FunDMH6313	FunDMH6314	FunDMH6315	FunWMH6301	FunWMH6302	FunWMH6303	FunWMH6304	FunWMH6305	FunWMH6306	FunWMH6307	FunWMH6308	FunWMH6309	FunWMH6310	FunWMH6311	FunWMH6312	FunWMH6313	FunWMH6314	FunWMH6315	FunDMH63ZH01	FunDMH63ZH02	FunDMH63ZH03	FunDMH63ZH04	FunDMH63ZH05	FunDMH63ZH06	FunDMH63ZH07	FunDMH63ZH08	FunDMH63ZH09	FunDMH63ZH10	FunDMH63ZH11	FunDMH63ZH12	FunDMH63ZH13	FunDMH63ZH14	FunDMH63ZH15	FunWMH63ZH01	FunWMH63ZH02	FunWMH63ZH03	FunWMH63ZH04	FunWMH63ZH05	FunWMH63ZH06	FunWMH63ZH07	FunWMH63ZH08	FunWMH63ZH09	FunWMH63ZH10	FunWMH63ZH11	FunWMH63ZH12	FunWMH63ZH13	FunWMH63ZH14	FunWMH63ZH15	FunDWYJ01	FunDWYJ02	FunDWYJ03	FunDWYJ04	FunDWYJ05	FunDWYJ06	FunDWYJ07	FunDWYJ08	FunDWYJ09	FunDWYJ10	FunDWYJ11	FunDWYJ12	FunDWYJ13	FunDWYJ14	FunDWYJ15	FunWWYJ01	FunWWYJ02	FunWWYJ03	FunWWYJ04	FunWWYJ05	FunWWYJ06	FunWWYJ07	FunWWYJ08	FunWWYJ09	FunWWYJ10	FunWWYJ11	FunWWYJ12	FunWWYJ13	FunWWYJ14	FunWWYJ15	Fun2DWYJ01	Fun2DWYJ02	Fun2DWYJ03	Fun2DWYJ04	Fun2DWYJ05	Fun2DWYJ06	Fun2DWYJ07	Fun2DWYJ08	Fun2DWYJ09	Fun2DWYJ10	Fun2DWYJ11	Fun2DWYJ12	Fun2DWYJ13	Fun2DWYJ14	Fun2DWYJ15	Fun2WWYJ01	Fun2WWYJ02	Fun2WWYJ03	Fun2WWYJ04	Fun2WWYJ05	Fun2WWYJ06	Fun2WWYJ07	Fun2WWYJ08	Fun2WWYJ09	Fun2WWYJ10	Fun2WWYJ11	Fun2WWYJ12	Fun2WWYJ13	Fun2WWYJ14	Fun2WWYJ15	Fun2DMH6301	Fun2DMH6302	Fun2DMH6303	Fun2DMH6304	Fun2DMH6305	Fun2DMH6306	Fun2DMH6307	Fun2DMH6308	Fun2DMH6309	Fun2DMH6310	Fun2DMH6311	Fun2DMH6312	Fun2WMH6301	Fun2WMH6302	Fun2WMH6303	Fun2WMH6304	Fun2WMH6305	Fun2WMH6306	Fun2WMH6307	Fun2WMH6308	Fun2WMH6309	Fun2WMH6310	Fun2WMH6311	Fun2WMH6312	Fun2DMH63ZH01	Fun2DMH63ZH02	Fun2DMH63ZH03	Fun2DMH63ZH04	Fun2DMH63ZH05	Fun2DMH63ZH06	Fun2DMH63ZH07	Fun2DMH63ZH08	Fun2DMH63ZH09	Fun2DMH63ZH10	Fun2DMH63ZH11	Fun2DMH63ZH12	Fun2DMH63ZH13	Fun2DMH63ZH14	Fun2DMH63ZH15	Fun2WMH63ZH01	Fun2WMH63ZH02	Fun2WMH63ZH03	Fun2WMH63ZH04	Fun2WMH63ZH05	Fun2WMH63ZH06	Fun2WMH63ZH07	Fun2WMH63ZH08	Fun2WMH63ZH09	Fun2WMH63ZH10	Fun2WMH63ZH11	Fun2WMH63ZH12	Fun2WMH63ZH13	Fun2WMH63ZH14	Fun2WMH63ZH15	FunDBS01	FunDBS02	FunDBS03	FunDBS04	FunDBS05	FunDBS06	FunWBS01	FunWBS02	FunWBS03	FunWBS04	FunWBS05	FunWBS06	Fun2DBS01	Fun2DBS02	Fun2DBS03	Fun2DBS04	Fun2DBS05	Fun2DBS06	Fun2WBS01	Fun2WBS02	Fun2WBS03	Fun2WBS04	Fun2WBS05	Fun2WBS06
bacOTU_3	4381.75657505513	4455.16235769166	4423.96313364055	3752.70612977052	3110.23217587836	6169.94767007227	2847.58032526775	5747.41947518965	5563.89759101221	5992.73376250876	4033.87446521714	4856.23211033047	4011.86096315414	4094.41789633986	3413.62768865735	1588.91945972987	4611.95485578933	1669.62094355059	4705.77584646026	1023.75599975697	2543.63396147695	1357.40849481307	485.309367438645	1483.78823960432	2125.02444429959	2368.25747634505	3603.94116014432	2111.88921236919	2802.99457675077	1872.3375481777	7460.28291621328	5047.98557996785	7082.07139665359	7424.3428318975	5961.40592694693	6500.29638411381	5320.26700752734	6473.82745743401	5375.35680304472	3608.3149681339	4708.59718793603	6464.24895562148	7515.64113466561	6403.01204819277	5079.01774860199	2349.58614453641	1583.2279052955	2982.29807080772	1334.18354833963	1345.8556946929	5142.97100727309	4292.72517321016	3468.94535188546	1385.1623289509	2430.74384062242	2059.94974273064	5196.42140276424	2197.24799203038	2205.07166482911	1204.43203924554	3714.38286297178	6484.27463481943	2061.98982609724	2604.0858546677	467.638425948958	6046.91774841376	2406.01503759398	2477.47141896436	4272.30604728526	2886.77393197047	4836.50776175272	5166.60731546014	4127.08353405916	2170.91468244723	4560.41226871973	1064.88917442981	1319.70163267435	471.156605759112	311.936530833033	633.315146682335	1839.27225750888	278.330019880716	1073.22493858931	334.700357190105	113.036550144408	1614.29806860767	1338.78765340275	3011.57959869177	4602.09955976973	2247.96647769288	1.50274250507176	0	0	0	0	0	1.93948797517455	0.782595085302864	2.98525285091647	2.41779497098646	0	0	22.0029810490454	0	1.51366078861727	0	0	0	1.49186931224825	0.649392817715436	0	0.575539568345324	0	3.38937093275488	0	0	0	0	0	0.683340166735001	0	13.1159827618512	29.8229263746505	1.33824021411843	6.26697305201588	0.930578820026056	5.25716288443004	366.560245950101	12.6309532654729	5.42719801519615	0	0	0	0	0	1.31830466020697	0	0	0	0	0	0	0.534302201325069	0.558784085829236	0	2.75141009767506	0	0	0	0	0	0	0	0	0	0.777907429015947	0.509424350483953	0	28.8031531872963	0	1.2709710218607	0	0	0	0	1.40036409466461	13.206716558707	0	0.845022815616022	0	0	0	0	0	50.1287088470397	0	44.9765615101989	0	45.2061264422104	2.46629398224268	0	3.51031154014919	0	0	9.70873786407767	9.80296049406921	0	5.27936647602288	0	0	0	0	3.21543408360129	0	0	3.00210147102972	0	0
bacOTU_24	2485.34394664659	0	0	0.618543947547473	1.02732689541812	0	0	3.73087924387514	0	0.637389253617184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.710126402499645	0.632951452623584	0	0	0	0	0	0	0	0	0	0	0	0.596302921884317	0	0	0	0	0	0	0	2528.48515036424	0	0.845809016324114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497958370680211	1.15307004900548	0	0	0	0	0.751371252535878	681.834340561678	0	41.8564569740244	4.80220901614743	19.0766882869134	52.366175329713	225.387384567225	26.270225088065	29.819471308833	101.029726054012	5.10855683269476	44.0059620980907	67.4265532188152	99.9016120487399	0.72337962962963	4.37062937062937	11.4802324747076	4.47560793674474	5.84453535943892	1.94527298664246	0	0.694830461367426	27.79284164859	15.1429112246829	0	0	0	12.0084058841189	19.816864835315	167.87838730998	146.149522203485	3.72786579683131	6.02208096353295	0	36.2925739810162	424.07780601069	16.5543336880691	0.742997250910172	32.5631880911769	3.643319063667	16.6746069556932	351.345798232998	284.767526146836	4.65376023827252	45.4815107771406	55.833430266372	2029.94599901816	259.459459459459	2.04960032793605	31.863156129465	0	4.27441761060056	0	24.5509755782401	20.6355757325629	55.7027375857618	10.6044538706257	6.4405324173465	31.980319803198	1972.29242722082	168.15647402425	0	126.404494382022	1104.68106995885	402.956048230261	147.733061640346	56.2164988887436	0	20.6476852858074	11.4387391967463	0	0	61.89419595936	0.943574259294206	0	4.40223885290233	25.7788907711571	278.857529153287	119.304297829524	0	1.81039164805986	20.0066688896299	687.980173482032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacOTU_5	279.137309740225	845.718131344288	426.137834619168	801.014412073978	1307.78713786727	294.044355843509	2164.81554938516	116.900882974754	194.447445176623	472.305436930333	1471.60522768564	252.406973718449	395.365438471254	309.300005251273	426.574508691391	126.938469234617	854.117319214156	159.530951731661	201.883034582654	52.8586183850781	100.132118767819	383.636719514582	132.734185966125	1724.98015509556	294.635291050127	497.962566475585	686.927560366361	882.052089070737	387.290733317614	367.16478463723	233.949945593036	407.268475666196	362.941264088178	120.388778440468	549.753485659757	229.401304090101	563.840363584718	513.323628077726	170.313986679353	40.5027101078087	175.48567135344	282.738996185748	141.52949037235	566.265060240964	2441.0406029662	103.637754747166	243.990601843485	847.466610133559	38.2596752832687	308.884913536076	448.341137790176	193.418013856813	606.473079249849	354.843037295412	172.108923729813	302.141916955845	149.108218156793	101.488076707552	239.801543550165	443.203924553836	1119.34716082965	1462.14968834753	3804.5664261209	1020.17067494182	3544.10228346848	325.397287385762	1784.58967932652	2400.80699394755	279.196863490555	3945.62758738423	1184.63062864692	1250.44513404894	939.878601021293	1478.02991472904	704.706320625854	90.7484741407003	605.602211673882	103.319621161389	42.072364466883	3626.13841440383	167.402303800194	83.0911964112759	362.030646859282	607.884640825506	35.8530026889752	46.1228019602191	159.290938390976	266.065588261292	53.0533920307032	106.605866403747	11.2705687880382	7.10984713828653	0.597907324364723	14.1573310353318	4.80220901614743	174.960484002834	2.58598396689941	4.69557051181719	0.597050570183295	17.7304964539007	18.4573537983291	4.2571306939123	19.8736603023635	8.02697062128752	3.02732157723454	10.1273148148148	9.99000999000999	5.02260170768458	2.23780396837237	0	0	1.15107913669065	0	0	7.57145561234147	3.22455823552173	0	2.33263354327035	22.0154107875513	4.10004100041	23.132848645076	4.68427955780401	13.9794967381174	18.7353629976581	10.4449550866931	58.6264656616415	39.4287216332253	0	4.45798350546103	0.775314002170879	0	3.33492139113864	12.3279227450175	4.14207310759035	13.9612807148176	0	0	14.7275405007364	13.7592137592138	27.6696044271367	41.9252054335066	8.76936568254896	24.0435990596281	21.233795261511	6.46078304690528	5.50282019535012	190.883771482916	0	0	7.38007380073801	14.9770663671253	4.42517036905921	4.82392667631452	6.38406537282942	3.85802469135802	3.11162971606379	44.3199184921039	26.8008890050987	2.2739331463655	10.8672027820039	1.2709710218607	9.41055693386945	11.5118956254797	19.2689477986687	2.83072277788262	0	1.886673794101	5.15577815423142	21.9705932060166	3.59350294667242	16.1952062189592	6.03463882686621	4.66822274091364	1.98265179677819	718.059883484623	345.144576299515	711.389839097935	379.234167893962	696.309290871061	340.34856954949	104.39756882374	53.5322509872751	135.169277412835	464.849134630112	113.592233009709	84.3054602489952	140.904311251314	106.467223933128	237.894144144144	116.478245974649	218.680504077094	149.608501118568	215.434083601286	275.229357798165	255.744996293551	207.145001501051	220.718543579829	299.441340782123
bacOTU_21	267.304899693433	185.631764903819	147.051209030187	152.780355044226	249.126772138895	224.89409419387	215.68821896073	292.252207436886	187.425731878578	202.689782650265	261.97034519135	452.120739005985	207.017736532865	96.0983038386809	113.993913447155	206.353176588294	255.677859830013	172.484319607308	364.837950389281	175.587824290662	194.005980112649	625.366999412801	275.838230210854	180.741283507358	269.865067466267	314.248221562263	309.464335276159	291.132268471162	112.00188634756	205.558185137602	149.61915125136	44.8190188532177	104.761431905069	186.65783079302	116.630440544982	349.140486069947	396.960658997302	211.405785176277	116.555661274976	136.398832568944	278.523129762799	171.944057637586	318.289497661423	190.361445783133	189.156333576465	260.137719969396	290.981384420748	270.298918804325	94.6681708932163	255.813953488372	110.590813988244	304.561200923788	99.3143778987699	188.489401663536	178.003064953436	245.303338518607	185.238286402477	399.726044455513	441.014332965821	689.334348304153	326.419585175111	213.160774611029	279.782325801491	270.881820532713	117.407094174419	132.138075557367	128.526444315918	73.5261152208025	188.309373886183	52.4945584908881	182.759000330287	244.69654575978	181.616726081511	168.67806719165	316.031292685956	337.295213620302	110.583694121329	87.0563474600593	506.070441158793	44.4873462878247	183.550435999569	122.852627822807	222.248216165633	346.606694007144	127.975301264814	262.323436148746	165.489029378951	359.763104393176	296.308838469353	190.411634212472	439.552182733489	336.295769640953	248.13153961136	321.309860888834	302.539168017288	229.46530767973	364.623739332816	433.557677257787	234.640874082035	388.459058671825	468.233922673402	476.798637718178	339.981545886862	475.196660780222	415.499886475441	243.055555555556	71.1788211788212	241.08488196886	361.7783082202	300.019481784531	226.300090779406	206.618705035971	225.125069483046	225.732104121475	421.162218436494	107.055333419322	370.516357903035	304.019905139569	473.331331932353	304.76971436381	413.086582947786	790.706389357317	256.290773532153	185.346269655403	396.908293294339	397.357156151126	368.001401910103	911.670805250089	170.146370458429	81.4079702279423	621.185900355224	54.3115769414007	66.2625847544689	86.4657761209485	204.765450483991	152.264188253905	220.425729905781	661.921125838652	121.375921375921	261.324041811847	129.1296327352	161.746078144792	154.413336182945	185.516316495306	304.948959813929	81.1665978814142	492.49371645948	230.405861370867	320.953198797767	33.9483394833948	782.551717682299	164.616337729003	160.154365653642	208.120531154239	340.149176954733	373.395565927655	120.224146714213	236.632239508432	90.9573258546199	365.138013475331	139.171326893747	171.956540337069	210.283960092095	98.0964615204952	91.9984902811851	55.5477757550296	105.653732469656	93.5405465124843	153.794152442116	94.1497772028173	73.418268192615	134.572445839117	198.066022007336	145.229244114002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14194358798675	3.70644922164566	0	1.60771704180064	5.91891092039065	0	0	0	0
bacOTU_4	245.253590060776	690.370702708766	2258.06451612903	117.52335003402	0	90.3314228756541	157.179690598969	101.977365999254	850.707572647726	0.637389253617184	434.272988337338	1260.73380171741	40.0856625116688	1703.51310192722	154.227059369681	332.041020510255	390.135153964052	1767.11208071993	256.20133985153	5446.26040464184	2743.2028370767	1282.05128205128	5346.69892844798	29.3093973255175	680.529300567108	96.6917604806962	294.199278379128	212.447871587064	67.2011318085357	1376.02271958888	129.488574537541	147.123301018171	70.999453850355	448.972829688535	18.5548428139744	59.2768227622999	2.84050560999858	248.116969428445	101.332064700285	118.529989874322	826.982934420951	1527.51710359024	1.82226811638219	3.6144578313253	41.8186238755167	2125.61730541838	36.1467558286644	1189.31524273903	697.503310933438	1545.61717352415	361.661851150742	758.516166281755	31.2563016737245	1547.49127984975	101.379229046328	140.600694028958	78.5685611056948	649.399165680842	1090.59169423006	60.8982491753362	100.646038762326	0.951610600942094	66.248669111558	80.8119989656064	12.4371921794936	384.189999417894	1.92789666473877	3.13830979600986	60.5916597362481	68.2856045409927	5.50478916657492	18.8228112122908	37.5758743616919	32.1513442989609	212.343226126909	2521.68326373273	5768.60883626311	7991.00736630632	4025.12321192451	4912.07453728963	5145.87146086769	8326.96130906867	5456.1937068663	3827.88728667813	6720.44617070013	4805.99596425483	436.34560555349	1620.25987801644	735.974714979117	1668.72072960315	6025.24607408521	6460.71809456097	7851.12107623318	7109.44232426443	7978.87028032895	2225.97699896441	7620.24825446082	3471.59179840351	5803.33154218162	6496.61508704062	5013.60015543035	6350.78756917837	6137.4121655192	6072.40327500401	4708.99871338833	6913.33912037037	4531.71828171828	5067.80512305374	7074.44427868119	7823.88466783557	6188.56179483854	8047.19424460432	7692.46803779878	7444.41431670282	3353.20840431573	7470.65652005675	5373.4726054395	7268.48612083042	3474.43210247173	6873.71873718737	432.91473892928	519.018175004684	189.189189189189	242.221478755437	1379.77856695216	320.119114088963	351.353719442741	796.972921839896	595.140797979047	983.873468754846	563.803625102468	170.557408289662	5624.10108896651	3504.19384902144	456.068503350707	3981.28007382506	7516.57554961033	2572.41040746195	6759.70515970516	4181.18466898955	4124.32220917882	5331.77433498977	5722.91087839282	7785.53866785874	3305.33660679674	1390.83780437474	2999.11690781876	2554.70934155982	1486.68956633748	288.806888068881	1815.033230366	4829.63094079122	3908.34539315002	3877.68130745659	4920.26748971193	5225.98210812913	1806.4187468161	6804.15740619689	3475.32782536193	3509.01977830906	6544.22979156075	673.282573359569	4409.05602455871	3439.79913581689	6092.65899226269	5825.04784577323	7138.54474561348	5978.49303969949	2597.60013520365	5095.58717838149	6407.36342042755	3507.93555005733	988.329443147716	7003.71747211896	9.48380978187237	23.3996322914926	8.23514506524769	28.7187039764359	8.77133796639903	27.9513317987504	18.5913478727208	11.4085125054849	11.3693784739768	18.3795374483076	37.8640776699029	45.0936182727184	121.976866456362	33.4359876814782	168.918918918919	76.5102203951125	129.725722757598	187.360178970917	69.1318327974276	180.526783071915	170.496664195701	87.0609426598619	61.2212018688577	111.731843575419
bacOTU_82	185.553703006508	102.069429645	17.6047222078393	13.6079668460444	15.9235668789809	403.688013954647	0.49583498611662	653.525680885462	29.7072485686508	97.5205558034291	23.4425364824474	79.3650793650794	35.6927131953215	0	0.5158095631093	6.25312656328164	9.7533788491013	11.5898554676848	6.33713561470215	3.03785163132633	11.1257909742021	9.78665100802505	7.60456273764258	7.93796177566099	16.9480477152728	13.1224532080945	24.2853177907299	5.50790778188685	485.145012968639	31.104199066874	51.6866158868335	22.8966726750134	240.305843801202	14.3582946763861	36.0494088957218	10.669828097214	51.8392273824741	22.1533008418254	6.66032350142721	2.97814044910358	46.6888483417409	67.2034873160986	120.877118386685	17.4698795180723	7.78020909311938	6.95555400987689	3.61467558286644	36.0398558405766	3.43356060234463	5.36672629695885	59.2806615522566	25.9815242494226	8.06614236741278	0.670780788838208	19.4506660379583	14.3592198157233	12.0433560818948	1.24525247493929	73.5023888276369	19.4536073754546	19.0411424685481	0.951610600942094	45.5459600141961	4.52547194207396	1.49246306153923	5.23895453751673	2.57052888631836	1.79331988343421	52.8691932992753	3.41428022704964	4.40383133325994	3.56107239151447	7.22612968494075	16.30865290527	35.3905376878182	1658.36813363315	0	5.26164737395963	2.40413511239332	0.419691946111554	2.15308429325008	3.05857164704083	3.50918236051	50.9326630506681	4.4816253361219	20.7552608820986	44.6262551134251	11.4912048086272	75.6293035331302	46.2164160709884	0.751371252535878	19.9075719872023	46.0388639760837	23.390373014896	1.80082838105529	3.27028942061372	2.58598396689941	7.82595085302864	41.1964893426473	18.5364281108962	7.77151738877016	4.2571306939123	10.646603733409	6.42157649703002	16.65026867479	0.72337962962963	0	2.15254358900768	0.745934656124123	0.649392817715436	9.72636493321229	0	2.77932184546971	2.03362255965293	0	4.51438152973043	0.985415845486795	0.777544514423451	4.00280196137296	2.050020500205	21.1500330469266	147.086378115046	671.947809878844	8.02944128471061	41.7798203467725	6.51405174018239	3.50477525628669	7.09471443774388	298.684894865889	65.9016901845247	26.4140632115858	270.12863268223	1.02732689541812	5.69535052293673	0.930752047654505	7.90982796124184	37.222286844248	45.0008181966945	96.3144963144963	18.4464029514245	4.47202191290737	3.89749585891065	0.534302201325069	16.7635225748771	21.966662359478	37.8318888430321	2.03790503362543	26.9931553070471	55.817947617003	7.87207872078721	4.68033323972667	5.31020444287105	20.260492040521	19.1521961184883	5.78703703703704	31.1162971606379	13.2450331125828	1.96104065890966	59.1222618055029	9.78048250380352	52.1098118962888	214.731799127385	29.9309286262471	2.33563003620227	24.0611436120023	40.1437707137189	90.560342116848	18.4134934079694	54.9264830150414	16.5301135546931	1.61952062189592	97.157685112546	26.6755585195065	40.6443618339529	3.38707492209728	0.835701153267592	1.90041809198024	0.736377025036819	2.69887322043047	0.822097994080894	0.715051841258491	0	0	3.06325624138459	0	0	0	0	2.81531531531532	5.70971793993377	0	1.39821029082774	0	0	3.70644922164566	0	0	0
bacOTU_31	144.140267842737	118.894060905165	434.940195723088	492.979526195336	127.902198479556	262.272614004485	81.8127727092424	432.781992289516	101.54477692557	91.1466632672573	127.175760417277	22.7686703096539	43.9294931634726	195.347371737646	61.3813380100067	2983.36668334167	279.364637034973	419.280065448596	198.261814231396	10.9362658727748	46.5892497044712	42.0825993345077	32.492222606291	24.4244977712646	5.86663190144058	5.52524345603978	36.0810435747988	0	4.12638528648904	0	19.5865070729053	20.9480196813952	6.95099548185294	8.83587364700685	7.42193712558978	33.195020746888	96.5771907399517	10.7601746946009	27.592768791627	11.9125617964143	10.7330685843083	31.4827147787128	4.85938164368584	44.578313253012	13.129102844639	0	0	11.6599533601866	0	0.596302921884317	9.46497957557039	45.4676674364896	2.0165355918532	78.4813522940703	3.53648473417423	0	4.58794517405517	0	101.065784638001	0.845809016324114	58.4835090105406	9.0403007089499	64.474151188927	67.2355831393845	8.45729068205562	58.7927120321323	30.2037144142407	18.3815288052006	308.304621599145	10.6696257095301	165.143674997248	176.018721066287	61.1812313324983	140.254414985322	212.343226126909	0	7.82431798028272	0	1.20206755619666	44.9070382339363	10.7654214662504	0.509761941173472	0.584863726751667	1.98438946950655	23.9020017926501	24.214471029115	14.2556092723441	92.8135773004508	0	8.62706433325117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5482996883891	35.9351495905064	10.7690358545547	39.7643593519882	18.8921125430133	37.8165077277211	0	0.877577885037297	0	47.4804717414612	12.621359223301	1.96059209881384	2.10304942166141	0	0	0	0	0	0	0	0	0	0	0
bacOTU_77	82.8268703275426	0.560821042005496	1.03557189457878	0	0	13.7054572638923	1.48750495834986	15.5453301828131	3.780922545101	0	51.5735802613843	0	0	1.57538203014231	23.7272399030278	15.6328164082041	31.3501463006827	818.789200981729	65.1819663226507	0	0	0	0	0	0	0	0	0	5.30535251120019	0.676178240584218	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602409638554217	1.45878920495988	0	0.60244593047774	1.58999364002544	0	0	0	1.44341801385681	0	0.670780788838208	0	0	0	0	28.4821756707093	0	40.1224073444407	20.9354332207261	113.569147048385	111.197310576674	13.9296552410328	1.74631817917225	3.85579332947754	8.51826944631249	130.093857669003	58.0427638598438	82.0213585819663	68.6778246934934	193.178533577416	15.8426913936909	214.826772631318	25.6986829424992	22.9513327421626	12.9149526451736	219.37732900589	7.55445503000797	154.483798040693	171.280012234287	204.117440636332	150.813599682498	47.8040035853003	0	68.1790008677327	28.2860426058517	2.25759115024269	48.065072713828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06448990651673	111.983954537857	3.80083618396047	94.9926362297496	5.39774644086094	131.535679052943	0.715051841258491	3.51031154014919	1.26326427488631	0.765814060346148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacOTU_71	81.2133598666165	20.1895575121979	10.3557189457878	0.618543947547473	3.08198068625437	35.5095938200847	0.991669972233241	59.6940679020022	2.70065896078643	7.01128178978902	64.4669753267303	0.650533437418683	3.84383065180385	15.2286929580423	21.6640016505906	25.6378189094547	44.5868747387488	94.082356149441	27.1591526344378	21.2649614192843	6.95361935887629	12.7226463104326	22.1223643276875	4.88489955425292	20.8591356495665	11.0504869120796	2.77546489036914	3.93421984420489	5.30535251120019	2.70471296233687	0	0	0	1.10448420587586	0	0	9.23164323249538	4.43066016836509	0	0	2.14661371686165	17.5576678573591	0	13.2530120481928	1.94505227327984	71.6422063017319	23.4953912886318	45.0498198007208	1.96203462991122	14.3112701252236	12.4539204941716	36.8071593533487	8.57027626537608	36.2221625972632	3.53648473417423	5.38470743089626	8.02890405459655	15.5656559367412	67.0709298052187	21.1452254081029	35.3621217273036	15.7015749155446	43.1799361173548	20.0413757434704	0.994975374359485	5.82106059724082	1.92789666473877	8.96659941717104	17.227040513247	7.68213051086168	53.9469338324342	18.8228112122908	16.3792272858657	7.4553841852663	27.9398981745933	33.7295213620302	48.5107714777529	17.2199368602315	49.284769804063	8.39383892223108	86.1233717300032	21.4100015292858	83.0506491987367	297.658420425982	44.3182949905388	43.8166618622081	151.853229205405	119.331742243437	49.1026075177785	130.638402760661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.581598231941375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.0965993767782	325.087748621093	26.6058532877233	311.487481590574	27.6634505094123	361.723117395594	77.9406506971755	71.0838086880211	95.3764527539161	12.2530249655384	591.26213592233	573.473188903049	0	0	0	0	0	0	0	0	0	0	0	0
bacOTU_20	79.0620125853816	39.8182939823902	37.2805882048361	49.4835158037979	69.8582288884323	61.0515823573387	48.0959936533122	54.0977490361895	41.590147996111	54.1780865574606	103.73322393483	124.902419984387	51.6171544670803	27.8317491991808	34.0434311652138	93.1715857928965	128.883934791696	92.0370875374966	194.640593880138	77.1614314356887	104.999652319032	255.431591309454	142.412720359488	84.2645173108628	172.739717097973	116.72076800884	150.568970302526	124.321347076875	50.106107050224	70.3225370207587	45.1577801958651	18.025040190968	34.7549774092647	52.4629997791032	36.0494088957218	96.0284528749259	106.518960374947	34.1793784416735	28.5442435775452	19.0600988742629	57.4219169260492	29.6664043107102	43.7344347931726	21.6867469879518	37.928519328957	97.3777561382764	113.259834929815	103.879584481662	26.9779761612792	97.793679189028	41.3470160406496	119.803695150115	31.2563016737245	96.5924335927019	97.8427443121537	78.9757089864784	70.5396570510982	133.242014818504	201.212789415656	278.271166370634	40.1224073444407	28.0725127277918	32.5328285815687	38.7897595034911	9.4522660564151	19.7916060306188	8.99685110211426	15.2432190091908	35.0481169062611	19.2053262771542	25.8725090829021	28.997303759475	28.904518739763	43.8003820884395	46.5664969576555	106.810150979762	38.0783475040426	32.0482158232087	120.206755619666	23.0830570361355	59.2098180643772	49.4469082938268	77.7868756579717	130.969704987432	63.2407130763868	72.0668780628423	63.8403371761497	106.072659771944	50.7958008804605	51.1461671185605	103.689232849951	98.1158905083541	62.780269058296	55.3982518773852	76.8353442583588	73.0364637270398	87.9234548745798	92.346220065738	53.7345513164965	97.5177304964539	124.344278220323	112.388250319285	61.7503016537724	97.9290415797078	70.3852266707031	85.3587962962963	48.7012987012987	95.429432446007	149.186931224825	98.0583154750308	92.0762547010764	62.158273381295	77.8210116731518	77.2776572668113	131.554041264433	30.9557590610086	124.162396531336	103.413420418319	159.111377964575	90.8842421757551	147.38929279577	231.403410155518	120.22367194781	76.2796922047507	227.70002088991	191.699236925368	221.677034960133	378.384770013007	112.935582138346	69.0029461932082	294.19801439111	44.783230109576	99.6507088555578	102.516309412861	191.734921816828	143.036055632457	148.889147376992	349.369988545246	80.0982800982801	239.803238368518	123.539605344066	190.002923121894	142.124385552468	107.845328565042	257.13916526683	85.9815655523456	144.011955709531	123.397281403644	276.9428939459	24.1082410824108	207.806795843864	93.8136118240552	97.4433188615533	141.726251276813	111.882716049383	150.136133800078	45.3387671930718	102.627794482939	83.3775487000682	266.246468159096	110.574478901881	159.979467875781	134.305448963929	67.7332710498657	66.0501981505945	71.4185688278952	86.786994528646	95.7501657214407	139.428764576644	101.336783096162	61.0019434247463	60.3463882686621	150.050016672224	96.1586121437422	0	0	0.633472697326745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39821029082774	0	2.95945546019532	0	0	0	0
