microbial load
Promicromonospora	3.28515246279035e-05
Phyllobacterium	2.57117804214839e-05
Pseudomonas	0.0244788206887463
Rhizobium	2.60091641427918e-05
Flavobacterium	3.28515246279035e-05
Sphingomonas	1.88946898639586e-05
Variovorax	3.02448397932635e-05
Pseudoxanthomonas	0.000129962227142841
g__Acremonium	0.000297244240661711
Chryseobacterium	0.000237827980859851
Lentzea	1.58139271855509e-06
Nocardioides	0.000324560664221213
g__Lachnella	0.00641703493009562
g__Scytalidium	0.00757924689178824
Streptomyces	0.000220643511229523
Actinoplanes	0.000106621549611392
Herbaspirillum	1.42233999970045e-06
g__Magnaporthiopsis	0.000580792415246503
Mycobacterium	0.0126310394325522
Kribbella	0.000297244240661711
Massilia	3.28515246279035e-05
g__Ophiosphaerella	0.00354307892902447
Devosia	1.15888161340862e-05
Microbacterium	0.000297244240661711
Sphingopyxis	0.00307171504403826
Stenotrophomonas	0.000624715524100656
Mesorhizobium	5.80534822900872e-05
g__Gibberella	0.040769223055465
Caulobacter	3.52090425226668e-05
Aeromicrobium	0.000237827980859851
Sorangium	0.000780265623484291
Agromyces	0.000237827980859851
Steroidobacter	3.28515246279035e-05
Arthrobacter	0.00065600690858895
g__Pyrenochaetopsis	0.00470637052567401
Chondromyces	0.00160302633524339
Umezawaea	0.000109025025323179
Pantoea	0.0530982926343999
Rhodanobacter	0.0208974704487218
g__Sarocladium	0.0105077384382516
Shinella	1.88946898639586e-05
Lysobacter	3.28515246279035e-05
Solirubrobacter	7.94394410095227e-05
Bosea	2.95948319196557e-05
Glycomyces	0.000159445445294299
Cellulomonas	0.00049484714934157
Bradyrhizobium	3.0075921391832e-05
Burkholderia	4.65932812025615e-05
Rhodopseudomonas	0.0172267151894243
Bacillus	2.844271254977e-05
